date,weather,minT,wind,maxT
2015-09-17,霾/阵雨,18,无持续风向≤3级/无持续风向≤3级,27
2015-09-18,阴/晴,16,无持续风向≤3级/无持续风向≤3级,28
2015-09-19,晴/晴,15,无持续风向≤3级/无持续风向≤3级,27
2015-09-20,多云/晴,17,南风3-4级/无持续风向≤3级,28
2015-09-21,多云/多云,18,无持续风向≤3级/无持续风向≤3级,27
2015-09-22,阵雨/阴,14,南风3-4级/无持续风向≤3级,26
2015-09-23,晴/雾,17,无持续风向≤3级/无持续风向≤3级,26
2015-09-24,阴/雷阵雨,16,无持续风向≤3级/无持续风向≤3级,26
2015-09-25,晴/晴,13,无持续风向≤3级/无持续风向≤3级,26
2015-09-26,晴/晴,15,无持续风向≤3级/无持续风向≤3级,26
2015-09-27,晴/阴,15,无持续风向≤3级/无持续风向≤3级,26
2015-09-28,小雨/小雨,14,无持续风向≤3级/无持续风向≤3级,17
2015-09-29,小雨/阴,13,无持续风向≤3级/无持续风向≤3级,17
2015-09-30,阵雨/小到中雨,14,无持续风向≤3级/北风4-5级,20
2015-08-01,阴/中雨,23,无持续风向≤3级/无持续风向≤3级,31
2015-08-02,阴/阴,24,无持续风向≤3级/无持续风向≤3级,31
2015-08-03,阴/多云,21,无持续风向≤3级/无持续风向≤3级,30
2015-08-04,晴/多云,22,无持续风向≤3级/无持续风向≤3级,32
2015-08-05,多云/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,30
2015-08-06,多云/多云,22,无持续风向≤3级/无持续风向≤3级,31
2015-08-07,多云/多云,23,无持续风向≤3级/无持续风向≤3级,32
2015-08-08,多云/多云,23,无持续风向≤3级/无持续风向≤3级,32
2015-08-09,晴/晴,22,无持续风向≤3级/无持续风向≤3级,33
2015-08-10,晴/晴,22,无持续风向≤3级/无持续风向≤3级,33
2015-08-11,多云/晴,23,无持续风向≤3级/无持续风向≤3级,34
2015-08-12,多云/晴,24,无持续风向≤3级/无持续风向≤3级,35
2015-08-13,阴/雷阵雨,24,南风3-4级/北风3-4级,35
2015-08-14,阴/晴,22,无持续风向≤3级/无持续风向≤3级,32
2015-08-15,晴/晴,22,无持续风向≤3级/无持续风向≤3级,34
2015-08-16,晴/多云,23,无持续风向≤3级/无持续风向≤3级,35
2015-08-17,雷阵雨/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,31
2015-08-18,雷阵雨/小到中雨,20,无持续风向≤3级/无持续风向≤3级,31
2015-08-19,雷阵雨/阴,20,无持续风向≤3级/无持续风向≤3级,28
2015-08-20,晴/晴,20,无持续风向≤3级/无持续风向≤3级,33
2015-08-21,多云/多云,21,无持续风向≤3级/无持续风向≤3级,32
2015-08-22,阵雨/阵雨,20,无持续风向≤3级/无持续风向≤3级,30
2015-08-23,雷阵雨/阵雨,20,无持续风向≤3级/无持续风向≤3级,28
2015-08-24,多云/多云,20,无持续风向≤3级/无持续风向≤3级,30
2015-08-25,多云/多云,21,无持续风向≤3级/无持续风向≤3级,30
2015-08-26,多云/多云,21,无持续风向≤3级/无持续风向≤3级,31
2015-08-27,多云/多云,21,无持续风向≤3级/无持续风向≤3级,31
2015-08-28,多云/多云,21,无持续风向≤3级/无持续风向≤3级,32
2015-08-29,雷阵雨/雷阵雨,20,无持续风向≤3级/无持续风向≤3级,29
2015-08-30,雷阵雨/小到中雨,19,无持续风向≤3级/无持续风向≤3级,27
2015-08-31,小到中雨/小到中雨,18,无持续风向≤3级/无持续风向≤3级,25
2015-07-01,晴/多云,18,北风3-4级/无持续风向≤3级,33
2015-07-02,多云/晴,18,无持续风向≤3级/无持续风向≤3级,34
2015-07-03,晴/阵雨,20,无持续风向≤3级/无持续风向≤3级,33
2015-07-04,阵雨/阵雨,19,无持续风向≤3级/无持续风向≤3级,29
2015-07-05,晴/多云,20,无持续风向≤3级/无持续风向≤3级,30
2015-07-06,多云/多云,22,无持续风向≤3级/无持续风向≤3级,31
2015-07-07,多云/晴,21,无持续风向≤3级/无持续风向≤3级,33
2015-07-08,晴/晴,22,无持续风向≤3级/无持续风向≤3级,34
2015-07-09,霾/晴,23,无持续风向≤3级/无持续风向≤3级,33
2015-07-10,阴/多云,24,无持续风向≤3级/无持续风向≤3级,31
2015-07-11,多云/晴,24,无持续风向≤3级/无持续风向≤3级,34
2015-07-12,晴/晴,25,无持续风向≤3级/无持续风向≤3级,38
2015-07-13,雷阵雨/雷阵雨,26,无持续风向≤3级/无持续风向≤3级,39
2015-07-14,雷阵雨/雷阵雨,23,无持续风向≤3级/无持续风向≤3级,37
2015-07-15,雷阵雨/阵雨,23,无持续风向≤3级/无持续风向≤3级,30
2015-07-16,雷阵雨/阵雨,21,无持续风向≤3级/无持续风向≤3级,28
2015-07-17,雷阵雨/雷阵雨,21,无持续风向≤3级/无持续风向≤3级,28
2015-07-18,雷阵雨/雷阵雨,21,无持续风向≤3级/无持续风向≤3级,26
2015-07-19,雷阵雨/雷阵雨,21,无持续风向≤3级/无持续风向≤3级,26
2015-07-20,雷阵雨/雷阵雨,21,无持续风向≤3级/无持续风向≤3级,28
2015-07-21,雷阵雨/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,29
2015-07-22,雷阵雨/雷阵雨,21,无持续风向≤3级/无持续风向≤3级,29
2015-07-23,多云/雷阵雨,21,无持续风向≤3级/无持续风向≤3级,32
2015-07-24,雷阵雨/阴,22,无持续风向≤3级/无持续风向≤3级,31
2015-07-25,多云/多云,23,无持续风向≤3级/无持续风向≤3级,33
2015-07-26,多云/多云,23,无持续风向≤3级/无持续风向≤3级,33
2015-07-27,雷阵雨/中雨,23,无持续风向≤3级/无持续风向≤3级,31
2015-07-28,小到中雨/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,29
2015-07-29,雷阵雨/中雨,23,无持续风向≤3级/无持续风向≤3级,29
2015-07-30,雷阵雨/阵雨,22,无持续风向≤3级/无持续风向≤3级,29
2015-07-31,阵雨/多云,22,无持续风向≤3级/无持续风向≤3级,29
2015-06-01,多云/阴,23,无持续风向≤3级/北风3-4级,34
2015-06-02,晴/晴,17,北风3-4级/无持续风向≤3级,33
2015-06-03,多云/阴,22,无持续风向≤3级/无持续风向≤3级,32
2015-06-04,雷阵雨/阴,17,无持续风向≤3级/无持续风向≤3级,28
2015-06-05,晴/雷阵雨,20,无持续风向≤3级/无持续风向≤3级,32
2015-06-06,雷阵雨/阴,18,无持续风向≤3级/无持续风向≤3级,32
2015-06-07,雷阵雨/阴,17,无持续风向≤3级/无持续风向≤3级,29
2015-06-08,晴/多云,20,无持续风向≤3级/无持续风向≤3级,32
2015-06-09,阴/阵雨,20,无持续风向≤3级/无持续风向≤3级,29
2015-06-10,雷阵雨/雷阵雨,18,无持续风向≤3级/无持续风向≤3级,28
2015-06-11,多云/多云,18,北风3-4级/无持续风向≤3级,30
2015-06-12,多云/多云,19,北风3-4级/无持续风向≤3级,29
2015-06-13,阵雨/多云,17,无持续风向≤3级/无持续风向≤3级,28
2015-06-14,晴/晴,19,无持续风向≤3级/无持续风向≤3级,32
2015-06-15,多云/多云,22,无持续风向≤3级/无持续风向≤3级,32
2015-06-16,雷阵雨/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,31
2015-06-17,雷阵雨/晴,20,无持续风向≤3级/无持续风向≤3级,31
2015-06-18,多云/雷阵雨,20,北风3-4级/无持续风向≤3级,31
2015-06-19,雷阵雨/多云,16,无持续风向≤3级/无持续风向≤3级,26
2015-06-20,晴/晴,19,无持续风向≤3级/无持续风向≤3级,32
2015-06-21,多云/多云,21,无持续风向≤3级/无持续风向≤3级,32
2015-06-22,阴/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,31
2015-06-23,雷阵雨/阴,22,无持续风向≤3级/无持续风向≤3级,30
2015-06-24,阵雨/霾,22,无持续风向≤3级/无持续风向≤3级,30
2015-06-25,雷阵雨/雷阵雨,21,无持续风向≤3级/无持续风向≤3级,28
2015-06-26,雷阵雨/阴,21,无持续风向≤3级/无持续风向≤3级,30
2015-06-27,阴/阴,23,无持续风向≤3级/无持续风向≤3级,31
2015-06-28,多云/阴,24,无持续风向≤3级/无持续风向≤3级,31
2015-06-29,雷阵雨/阵雨,20,无持续风向≤3级/无持续风向≤3级,28
2015-06-30,阵雨/多云,18,南风3-4级/无持续风向≤3级,29
2015-05-01,小到中雨/小雨,14,北风3-4级/北风3-4级,25
2015-05-02,多云/多云,14,无持续风向≤3级/北风3-4级,25
2015-05-03,晴/晴,10,北风4-5级/北风4-5级,25
2015-05-04,晴/晴,13,南风3-4级/南风3-4级,25
2015-05-05,多云/晴,12,北风3-4级/无持续风向≤3级,27
2015-05-06,多云/阴,12,南风3-4级/无持续风向≤3级,23
2015-05-07,晴/阵雨,14,无持续风向≤3级/无持续风向≤3级,25
2015-05-08,多云/小雨,11,无持续风向≤3级/无持续风向≤3级,21
2015-05-09,小雨/小雨,10,无持续风向≤3级/无持续风向≤3级,16
2015-05-10,中到大雨/小雨,9,无持续风向≤3级/无持续风向≤3级,13
2015-05-11,多云/多云,10,北风3-4级/北风3-4级,20
2015-05-12,多云/晴,11,北风4-5级/无持续风向≤3级,29
2015-05-13,晴/阴,19,无持续风向≤3级/北风4-5级,31
2015-05-14,晴/阴,15,北风4-5级/无持续风向≤3级,28
2015-05-15,阴/晴,12,无持续风向≤3级/无持续风向≤3级,25
2015-05-16,晴/多云,16,南风3-4级/无持续风向≤3级,29
2015-05-17,雷阵雨/雷阵雨,16,无持续风向≤3级/北风3-4级,30
2015-05-18,晴/晴,16,北风4-5级/北风3-4级,29
2015-05-19,晴/晴,17,北风4-5级/北风4-5级,28
2015-05-20,晴/晴,15,无持续风向≤3级/无持续风向≤3级,29
2015-05-21,多云/晴,16,南风3-4级/南风3-4级,30
2015-05-22,晴/晴,17,无持续风向≤3级/无持续风向≤3级,31
2015-05-23,晴/多云,19,无持续风向≤3级/无持续风向≤3级,32
2015-05-24,晴/阴,21,南风3-4级/南风3-4级,33
2015-05-25,晴/晴,21,南风4-5级/南风3-4级,35
2015-05-26,晴/晴,21,南风3-4级/南风3-4级,35
2015-05-27,多云/多云,21,无持续风向≤3级/无持续风向≤3级,32
2015-05-28,雷阵雨/阵雨,21,南风3-4级/无持续风向≤3级,32
2015-05-29,阴/晴,18,无持续风向≤3级/无持续风向≤3级,27
2015-05-30,阴/晴,19,无持续风向≤3级/无持续风向≤3级,31
2015-05-31,晴/晴,23,南风3-4级/南风3-4级,35
2015-04-01,小雨/小到中雨,3,无持续风向≤3级/无持续风向≤3级,12
2015-04-02,小雨/晴,4,无持续风向≤3级/无持续风向≤3级,13
2015-04-03,晴/多云,5,无持续风向≤3级/无持续风向≤3级,16
2015-04-04,多云/阴,9,无持续风向≤3级/北风3-4级,15
2015-04-05,多云/晴,4,北风4-5级/北风4-5级,17
2015-04-06,晴/晴,2,北风3-4级/无持续风向≤3级,13
2015-04-07,晴/多云,4,无持续风向≤3级/无持续风向≤3级,14
2015-04-08,多云/阴,5,无持续风向≤3级/无持续风向≤3级,14
2015-04-09,霾/霾,5,无持续风向≤3级/无持续风向≤3级,18
2015-04-10,阴/阴,8,南风3-4级/无持续风向≤3级,20
2015-04-11,小雨/小到中雨,5,无持续风向≤3级/北风3-4级,16
2015-04-12,小雨/多云,6,北风4-5级/北风3-4级,9
2015-04-13,多云/晴,5,北风3-4级/无持续风向≤3级,18
2015-04-14,晴/多云,10,无持续风向≤3级/无持续风向≤3级,24
2015-04-15,阴/扬沙,13,北风3-4级/北风6-7级,25
2015-04-16,晴/晴,8,北风4-5级/无持续风向≤3级,20
2015-04-17,晴/多云,12,无持续风向≤3级/无持续风向≤3级,25
2015-04-18,小雨/小雨,11,无持续风向≤3级/无持续风向≤3级,17
2015-04-19,多云/晴,6,北风3-4级/无持续风向≤3级,21
2015-04-20,晴/晴,10,无持续风向≤3级/无持续风向≤3级,22
2015-04-21,多云/晴,9,无持续风向≤3级/北风3-4级,27
2015-04-22,晴/多云,14,南风3-4级/南风3-4级,27
2015-04-23,多云/晴,10,北风3-4级/无持续风向≤3级,29
2015-04-24,晴/晴,12,无持续风向≤3级/无持续风向≤3级,27
2015-04-25,晴/晴,15,无持续风向≤3级/南风3-4级,32
2015-04-26,多云/多云,17,南风3-4级/南风3-4级,31
2015-04-27,多云/雷阵雨,15,无持续风向≤3级/无持续风向≤3级,29
2015-04-28,阵雨/多云,14,无持续风向≤3级/无持续风向≤3级,25
2015-04-29,晴/晴,14,无持续风向≤3级/无持续风向≤3级,27
2015-04-30,多云/霾,16,无持续风向≤3级/南风3-4级,29
2015-03-01,晴/晴,-3,南风3-4级/南风3-4级,10
2015-03-02,晴/多云,-2,北风5-6级/北风5-6级,12
2015-03-03,晴/晴,-4,北风5-6级/北风3-4级,4
2015-03-04,晴/晴,-5,无持续风向≤3级/无持续风向≤3级,6
2015-03-05,晴/霾,-3,无持续风向≤3级/无持续风向≤3级,8
2015-03-06,晴/霾,-2,南风3-4级/无持续风向≤3级,11
2015-03-07,霾/霾,0,无持续风向≤3级/无持续风向≤3级,11
2015-03-08,霾/晴,-2,北风4-5级/北风4-5级,13
2015-03-09,晴/晴,-6,北风4-5级/北风3-4级,5
2015-03-10,晴/晴,-3,无持续风向≤3级/无持续风向≤3级,9
2015-03-11,晴/多云,-4,无持续风向≤3级/无持续风向≤3级,11
2015-03-12,多云/晴,-2,无持续风向≤3级/无持续风向≤3级,12
2015-03-13,晴/晴,0,无持续风向≤3级/无持续风向≤3级,13
2015-03-14,多云/多云,2,无持续风向≤3级/北风3-4级,13
2015-03-15,霾/阴,3,南风3-4级/无持续风向≤3级,16
2015-03-16,霾/霾,6,无持续风向≤3级/无持续风向≤3级,18
2015-03-17,晴/霾,3,无持续风向≤3级/无持续风向≤3级,15
2015-03-18,多云/多云,5,无持续风向≤3级/无持续风向≤3级,15
2015-03-19,多云/晴,5,无持续风向≤3级/无持续风向≤3级,20
2015-03-20,晴/晴,6,无持续风向≤3级/北风3-4级,20
2015-03-21,晴/晴,6,北风4-5级/北风3-4级,19
2015-03-22,多云/晴,1,北风3-4级/无持续风向≤3级,13
2015-03-23,晴/晴,3,无持续风向≤3级/无持续风向≤3级,17
2015-03-24,晴/晴,3,无持续风向≤3级/无持续风向≤3级,18
2015-03-25,晴/晴,6,南风3-4级/无持续风向≤3级,18
2015-03-26,晴/多云,8,南风3-4级/无持续风向≤3级,20
2015-03-27,多云/浮尘,9,南风3-4级/南风3-4级,21
2015-03-28,多云/晴,8,北风4-5级/北风3-4级,22
2015-03-29,晴/多云,9,无持续风向≤3级/无持续风向≤3级,22
2015-03-30,多云/阴,11,无持续风向≤3级/无持续风向≤3级,22
2015-03-31,小雨/多云,5,东北风3-4级/无持续风向≤3级,14
2015-02-01,多云/多云,-6,无持续风向≤3级/无持续风向≤3级,2
2015-02-02,霾/霾,-5,无持续风向≤3级/无持续风向≤3级,3
2015-02-03,霾/晴,-2,北风4-5级/北风3-4级,8
2015-02-04,晴/晴,-3,北风4-5级/北风4-5级,6
2015-02-05,晴/晴,-4,无持续风向≤3级/无持续风向≤3级,8
2015-02-06,多云/阴,-1,无持续风向≤3级/北风3-4级,9
2015-02-07,多云/晴,-7,北风5-6级/北风4-5级,4
2015-02-08,晴/晴,-6,无持续风向≤3级/无持续风向≤3级,3
2015-02-09,晴/晴,-4,无持续风向≤3级/无持续风向≤3级,7
2015-02-10,多云/多云,-1,无持续风向≤3级/无持续风向≤3级,11
2015-02-11,晴/晴,-4,无持续风向≤3级/无持续风向≤3级,8
2015-02-12,晴/晴,-5,无持续风向≤3级/无持续风向≤3级,7
2015-02-13,晴/晴,-3,无持续风向≤3级/无持续风向≤3级,10
2015-02-14,霾/霾,-1,无持续风向≤3级/无持续风向≤3级,11
2015-02-15,霾/霾,-1,无持续风向≤3级/无持续风向≤3级,10
2015-02-16,多云/晴,-1,北风4-5级/北风3-4级,11
2015-02-17,晴/晴,-1,北风3-4级/无持续风向≤3级,12
2015-02-18,晴/霾,-3,无持续风向≤3级/无持续风向≤3级,10
2015-02-19,霾/小雪,-2,无持续风向≤3级/无持续风向≤3级,8
2015-02-20,小到中雪/小雪,-1,无持续风向≤3级/无持续风向≤3级,4
2015-02-21,雾/晴,-3,北风5-6级/北风5-6级,7
2015-02-22,晴/晴,-5,北风4-5级/无持续风向≤3级,5
2015-02-23,晴/晴,-6,无持续风向≤3级/无持续风向≤3级,6
2015-02-24,霾/霾,-1,无持续风向≤3级/北风4-5级,5
2015-02-25,多云/晴,-5,北风4-5级/北风3-4级,6
2015-02-26,晴/晴,-5,北风3-4级/无持续风向≤3级,5
2015-02-27,多云/小雪,-2,无持续风向≤3级/无持续风向≤3级,3
2015-02-28,小雪/雾,-3,无持续风向≤3级/北风3-4级,3
2015-01-01,晴/晴,-5,无持续风向≤3级/无持续风向≤3级,3
2015-01-02,晴/霾,-6,无持续风向≤3级/无持续风向≤3级,8
2015-01-03,霾/霾,-5,无持续风向≤3级/无持续风向≤3级,8
2015-01-04,霾/霾,-1,无持续风向≤3级/无持续风向≤3级,6
2015-01-05,多云/晴,-4,北风4-5级/北风4-5级,9
2015-01-06,晴/晴,-6,无持续风向≤3级/无持续风向≤3级,6
2015-01-07,晴/多云,-6,无持续风向≤3级/无持续风向≤3级,3
2015-01-08,霾/晴,-3,无持续风向≤3级/无持续风向≤3级,5
2015-01-09,晴/晴,-5,北风3-4级/无持续风向≤3级,7
2015-01-10,晴/晴,-3,无持续风向≤3级/北风3-4级,9
2015-01-11,晴/晴,-6,无持续风向≤3级/无持续风向≤3级,5
2015-01-12,霾/霾,-5,无持续风向≤3级/无持续风向≤3级,4
2015-01-13,霾/霾,-5,无持续风向≤3级/无持续风向≤3级,4
2015-01-14,小雪/雾,-5,无持续风向≤3级/无持续风向≤3级,2
2015-01-15,霾/霾,-3,无持续风向≤3级/北风3-4级,3
2015-01-16,晴/晴,-7,北风5-6级/北风3-4级,4
2015-01-17,晴/阴,-5,无持续风向≤3级/无持续风向≤3级,4
2015-01-18,阴/晴,-6,北风4-5级/北风3-4级,6
2015-01-19,晴/晴,-5,无持续风向≤3级/无持续风向≤3级,6
2015-01-20,多云/多云,-2,无持续风向≤3级/北风3-4级,5
2015-01-21,晴/晴,-7,北风3-4级/无持续风向≤3级,5
2015-01-22,晴/霾,-6,无持续风向≤3级/无持续风向≤3级,6
2015-01-23,霾/霾,-3,无持续风向≤3级/无持续风向≤3级,7
2015-01-24,阴/阴,-5,无持续风向≤3级/无持续风向≤3级,3
2015-01-25,霾/霾,-4,无持续风向≤3级/无持续风向≤3级,4
2015-01-26,雾/多云,-7,北风4-5级/北风4-5级,4
2015-01-27,晴/晴,-7,无持续风向≤3级/无持续风向≤3级,2
2015-01-28,多云/阴,-5,无持续风向≤3级/无持续风向≤3级,0
2015-01-29,多云/晴,-6,北风3-4级/北风3-4级,4
2015-01-30,晴/晴,-8,无持续风向≤3级/无持续风向≤3级,3
2015-01-31,晴/晴,-7,无持续风向≤3级/无持续风向≤3级,4
2014-12-01,晴/晴,-7,北风5-6级/北风3-4级,-1
2014-12-02,晴/晴,-7,无持续风向≤3级/无持续风向≤3级,2
2014-12-03,晴/晴,-7,北风4-5级/北风3-4级,1
2014-12-04,晴/晴,-8,北风5-6级/北风4-5级,3
2014-12-05,晴/晴,-6,无持续风向≤3级/无持续风向≤3级,4
